Institute Name,Branch Name,Quota,Category,Seat Pool,Vacancy
"National Institute of Technology, Manipur",Electronics and Communication Engineering,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Manipur",Electronics and Communication Engineering,HS,GEN-EWS,Gender-Neutral,2
"National Institute of Technology, Manipur",Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Manipur",Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,1
"National Institute of Technology, Manipur",Electronics and Communication Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Manipur",Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,2
"National Institute of Technology, Manipur",Mechanical Engineering,HS,ST (PwD),Gender-Neutral,1
"National Institute of Technology, Manipur",Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Manipur",Mechanical Engineering,OS,OPEN,Gender-Neutral,3
"National Institute of Technology, Manipur",Mechanical Engineering,OS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Manipur",Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Manipur",Mechanical Engineering,OS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Civil Engineering,HS,OPEN (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Civil Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Mizoram",Civil Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Mizoram",Civil Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Civil Engineering,HS,OBC-NCL,Gender-Neutral,4
"National Institute of Technology, Mizoram",Civil Engineering,HS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Civil Engineering,HS,SC,Gender-Neutral,1
"National Institute of Technology, Mizoram",Civil Engineering,HS,ST,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Civil Engineering,HS,ST,Gender-Neutral,1
"National Institute of Technology, Mizoram",Civil Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Civil Engineering,OS,OPEN,Gender-Neutral,4
"National Institute of Technology, Mizoram",Civil Engineering,OS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Mizoram",Civil Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Civil Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Mizoram",Civil Engineering,OS,OBC-NCL,Gender-Neutral,2
"National Institute of Technology, Mizoram",Civil Engineering,OS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Civil Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Mizoram",Computer Science and Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Mizoram",Computer Science and Engineering,HS,OBC-NCL,Gender-Neutral,3
"National Institute of Technology, Mizoram",Computer Science and Engineering,HS,OBC- NCL(PwD),Gender-Neutral,1
"National Institute of Technology, Mizoram",Computer Science and Engineering,HS,SC,Gender-Neutral,2
"National Institute of Technology, Mizoram",Computer Science and Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Computer Science and Engineering,OS,OPEN,Gender-Neutral,3
"National Institute of Technology, Mizoram",Computer Science and Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Mizoram",Computer Science and Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,HS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,HS,OBC-NCL,Gender-Neutral,3
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,HS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,HS,SC,Gender-Neutral,2
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,HS,ST,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,OS,OPEN,Gender-Neutral,2
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electronics and Communication Engineering,OS,OBC-NCL,Gender-Neutral,3
"National Institute of Technology, Mizoram",Mechanical Engineering,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Mechanical Engineering,HS,OPEN,Gender-Neutral,5
"National Institute of Technology, Mizoram",Mechanical Engineering,HS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Mechanical Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Mizoram",Mechanical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Mechanical Engineering,HS,OBC-NCL,Gender-Neutral,4
"National Institute of Technology, Mizoram",Mechanical Engineering,HS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Mechanical Engineering,HS,SC,Gender-Neutral,2
"National Institute of Technology, Mizoram",Mechanical Engineering,HS,ST,Gender-Neutral,1
"National Institute of Technology, Mizoram",Mechanical Engineering,OS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Mizoram",Mechanical Engineering,OS,OPEN,Gender-Neutral,4
"National Institute of Technology, Mizoram",Mechanical Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Mechanical Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Mechanical Engineering,OS,OBC-NCL,Gender-Neutral,3
"National Institute of Technology, Mizoram",Mechanical Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Mizoram",Mechanical Engineering,OS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Mizoram",Mechanical Engineering,OS,ST,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,HS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,HS,OPEN,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,HS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,HS,OBC-NCL,Gender-Neutral,4
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,HS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,HS,SC,Gender-Neutral,2
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,HS,ST,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,OS,OPEN,Gender-Neutral,3
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,OS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,OS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Mizoram",Electrical and Electronics Engineering,OS,ST,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Bio Technology,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Bio Technology,HS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Rourkela",Bio Technology,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Rourkela",Bio Technology,OS,OPEN (PwD),Gender-Neutral,1
"National Institute of Technology, Rourkela",Bio Technology,OS,SC,Gender-Neutral,1
"National Institute of Technology, Rourkela",Ceramic Engineering,HS,OPEN,Gender-Neutral,3
"National Institute of Technology, Rourkela",Ceramic Engineering,HS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Ceramic Engineering,OS,GEN-EWS,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Ceramic Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Rourkela",Ceramic Engineering,OS,ST,Gender-Neutral,1
"National Institute of Technology, Rourkela",Chemical Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Rourkela",Chemical Engineering,HS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Rourkela",Chemical Engineering,OS,OPEN,Gender-Neutral,1
"National Institute of Technology, Rourkela",Chemical Engineering,OS,OBC-NCL,Gender-Neutral,1
"National Institute of Technology, Rourkela",Chemical Engineering,OS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Chemical Engineering,OS,ST,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Civil Engineering,HS,OPEN,Gender-Neutral,3
"National Institute of Technology, Rourkela",Civil Engineering,HS,GEN-EWS,Gender-Neutral,1
"National Institute of Technology, Rourkela",Civil Engineering,OS,OPEN,Female-only (including Supernumerary),2
"National Institute of Technology, Rourkela",Civil Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Civil Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Rourkela",Computer Science and Engineering,HS,OPEN,Gender-Neutral,1
"National Institute of Technology, Rourkela",Computer Science and Engineering,HS,GEN-EWS,Gender-Neutral,2
"National Institute of Technology, Rourkela",Computer Science and Engineering,HS,GEN- EWS(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Computer Science and Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Rourkela",Computer Science and Engineering,HS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Rourkela",Computer Science and Engineering,OS,OBC-NCL,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Electrical Engineering,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Electrical Engineering,HS,OPEN,Gender-Neutral,1
"National Institute of Technology, Rourkela",Electrical Engineering,HS,GEN- EWS(PwD),Gender-Neutral,1
"National Institute of Technology, Rourkela",Electrical Engineering,HS,OBC-NCL,Female-only (including Supernumerary),2
"National Institute of Technology, Rourkela",Electrical Engineering,HS,SC (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Electrical Engineering,HS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Rourkela",Electrical Engineering,HS,ST (PwD),Gender-Neutral,1
"National Institute of Technology, Rourkela",Electrical Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Electrical Engineering,OS,OPEN,Gender-Neutral,3
"National Institute of Technology, Rourkela",Electrical Engineering,OS,OPEN (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Electrical Engineering,OS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Electrical Engineering,OS,SC,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Electrical Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Rourkela",Electrical Engineering,OS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Rourkela",Electrical Engineering,OS,ST (PwD),Gender-Neutral,1
"National Institute of Technology, Rourkela",Electronics and Communication Engineering,OS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Electronics and Communication Engineering,OS,SC,Gender-Neutral,1
"National Institute of Technology, Rourkela",Mechanical Engineering,HS,OPEN,Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Mechanical Engineering,HS,OPEN,Gender-Neutral,2
"National Institute of Technology, Rourkela",Mechanical Engineering,HS,OBC- NCL(PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Mechanical Engineering,HS,SC (PwD),Gender-Neutral,1
"National Institute of Technology, Rourkela",Mechanical Engineering,HS,ST (PwD),Female-only (including Supernumerary),1
"National Institute of Technology, Rourkela",Mechanical Engineering,HS,ST (PwD),Gender-Neutral,1
