"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","2602","3207"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1267","2031"
"Visvesvaraya National Institute of Technology, Nagpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","723","753"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","5423","13356"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","765","765"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","3097","4780"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","480","2206"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC (PwD)","NA","45","45"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","672","803"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","7952","13559"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","537","537"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3260","4324"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","879","2163"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","839","985"
"Visvesvaraya National Institute of Technology, Nagpur","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST (PwD)","NA","15","15"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","21263","31000"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","1018","1018"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","8081","8956"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","528","528"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2193","5125"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1895","2996"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","19222","28958"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","2280","2280"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","7570","10262"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3617","4843"
"Visvesvaraya National Institute of Technology, Nagpur","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2535","3679"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","OPEN","NA","23150","33966"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","8947","9801"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","SC","NA","3241","3574"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","HS","ST","NA","2673","2673"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","OPEN","NA","19165","30392"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","7767","9363"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","SC","NA","4976","5113"
"Visvesvaraya National Institute of Technology, Nagpur","Mining Engineering  (4 Years, Bachelor of Technology)","OS","ST","NA","1617","2228"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","HS","OPEN","NA","36660","39035"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","10426","13248"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","HS","SC","NA","5147","6567"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","HS","ST","NA","4115","4115"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","OS","OPEN","NA","33698","36594"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","11492","12453"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","OS","SC","NA","4826","5069"
"National Institute of Technology, Andhra Pradesh","Bio Technology (4 Years, Bachelor of Technology)","OS","ST","NA","2032","2296"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","24046","34396"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","9698","11529"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","NA","857","857"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","4648","5102"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","3337","3396"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","27510","30477"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","8831","10072"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","4992","5093"
"National Institute of Technology, Andhra Pradesh","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","2517","2517"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","24262","33093"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","8233","10062"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","2024","4683"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1236","1236"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST (PwD)","NA","29","29"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","22958","31364"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","8103","9385"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","3643","5025"
"National Institute of Technology, Andhra Pradesh","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1317","1419"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","8951","21243"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","464","464"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","4676","7473"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","984","3137"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","993","1310"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","9318","17448"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","945","945"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","3764","5935"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","1550","3354"
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","812","891"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","18384","29159"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","543","543"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","7571","9739"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1690","4501"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","1962","2811"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","24004","28281"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","984","984"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","6817","8762"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2475","4911"
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","1447","1900"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","11834","22313"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","NA","462","462"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","NA","5484","8104"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","NA","1770","3575"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","NA","960","2309"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","NA","12243","22993"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","NA","937","937"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","NA","6038","7780"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","NA","2556","3943"
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","NA","965","2072"
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","NA","19607","28082"
